Time,Temperature_C,Solar_W_m2,Wind_Speed_m_s,Load_kW,Price_CNY_kWh
2024-10-22 06:45:00,4.72,157.3,2.1,6524.287,0.558
2024-10-22 07:00:00,5.73,221.2,1.5,6529.316,0.641
2024-10-22 07:15:00,5.8,304.1,2.5,6393.268,0.632
2024-10-22 07:30:00,5.42,355.1,3.5,6853.156,0.646
2024-10-22 07:45:00,5.05,453.0,4.1,6854.958,0.653
2024-10-22 08:00:00,5.62,558.2,5.3,7314.702,0.651
2024-10-22 08:15:00,5.75,448.4,5.3,7385.613,0.659
2024-10-22 08:30:00,7.55,356.0,4.6,7880.291,0.649
2024-10-22 08:45:00,8.64,247.4,5.0,7974.447,0.643
2024-10-22 09:00:00,11.31,158.3,4.9,8799.905,0.642
2024-10-22 09:15:00,11.04,331.9,4.9,9225.238,0.773
2024-10-22 09:30:00,11.18,612.7,4.9,9590.869,0.921
2024-10-22 09:45:00,11.34,739.2,4.7,10010.893,1.068
2024-10-22 10:00:00,12.29,866.7,5.0,10822.541,1.205
2024-10-22 10:15:00,12.32,910.4,5.2,11584.376,1.175
2024-10-22 10:30:00,11.59,959.9,5.0,12794.631,1.179
2024-10-22 10:45:00,11.11,991.9,4.8,13945.394,1.184
2024-10-22 11:00:00,10.83,1044.2,4.9,14475.228,1.195
2024-10-22 11:15:00,10.94,1092.9,4.2,15768.577,1.197
2024-10-22 11:30:00,11.27,1098.7,4.1,16523.698,1.192
2024-10-22 11:45:00,11.99,1109.4,3.7,17168.928,1.197
2024-10-22 12:00:00,11.26,1124.3,3.3,17770.67,1.201
2024-10-22 12:15:00,12.68,932.9,5.4,18089.161,1.197
2024-10-22 12:30:00,12.22,661.3,7.7,16676.994,1.179
2024-10-22 12:45:00,13.42,468.6,9.6,16255.991,1.187
2024-10-22 13:00:00,14.05,230.7,11.8,16247.181,1.19
2024-10-22 13:15:00,13.41,477.4,9.9,15475.396,1.198
2024-10-22 13:30:00,13.27,608.5,8.2,14915.522,1.196
2024-10-22 13:45:00,13.61,794.7,5.9,14046.835,1.201
2024-10-22 14:00:00,12.03,1155.4,3.9,13581.879,1.199
2024-10-22 14:15:00,13.58,1000.3,3.4,13118.522,1.074
2024-10-22 14:30:00,12.49,940.0,3.3,13118.688,0.935
2024-10-22 14:45:00,13.14,813.4,3.0,12815.312,0.803
2024-10-22 15:00:00,13.1,719.5,2.8,12722.967,0.652
2024-10-22 15:15:00,13.33,685.4,4.4,11673.483,0.642
2024-10-22 15:30:00,13.92,672.8,5.8,11382.129,0.656
2024-10-22 15:45:00,15.09,595.9,6.8,11753.994,0.637
2024-10-22 16:00:00,13.7,609.6,8.1,10995.466,0.641
2024-10-22 16:15:00,13.28,610.2,8.1,10603.265,0.648
2024-10-22 16:30:00,13.33,614.7,7.0,9588.592,0.658
2024-10-22 16:45:00,12.3,539.9,6.8,9336.061,0.647
2024-10-22 17:00:00,12.03,515.1,6.2,8983.973,0.655
2024-10-22 17:15:00,12.34,416.8,5.7,8310.772,0.788
2024-10-22 17:30:00,13.08,415.4,5.2,7393.706,0.929
2024-10-22 17:45:00,12.52,310.9,4.9,6656.326,1.046
2024-10-22 18:00:00,12.67,266.7,4.4,6001.021,1.181
2024-10-22 18:15:00,11.85,197.4,4.0,7052.96,1.184
2024-10-22 18:30:00,10.14,135.8,4.0,7976.447,1.207
2024-10-22 18:45:00,8.85,75.4,3.8,8747.348,1.191
2024-10-22 19:00:00,7.47,0.0,3.5,9488.367,1.203
2024-10-22 19:15:00,7.15,0.0,3.8,9619.41,1.199
2024-10-22 19:30:00,8.58,0.0,4.2,9177.367,1.214
2024-10-22 19:45:00,9.64,0.0,4.3,9121.324,1.201
2024-10-22 20:00:00,9.7,0.0,4.9,9365.484,1.182
2024-10-22 20:15:00,11.66,0.0,4.5,8755.987,1.044
2024-10-22 20:30:00,11.75,0.0,4.2,8868.838,0.916
2024-10-22 20:45:00,11.83,0.0,3.8,8712.322,0.773
2024-10-22 21:00:00,11.03,0.0,3.4,8567.443,0.639
2024-10-22 21:15:00,11.72,0.0,3.5,8020.367,0.632
2024-10-22 21:30:00,9.67,0.0,4.0,7170.051,0.644
2024-10-22 21:45:00,8.14,0.0,4.4,6552.521,0.643
2024-10-22 22:00:00,8.76,0.0,4.4,5861.22,0.645
2024-10-22 22:15:00,7.42,0.0,3.6,6000.996,0.565
2024-10-22 22:30:00,7.83,0.0,3.0,6205.694,0.474
2024-10-22 22:45:00,6.87,0.0,2.4,6554.555,0.395
2024-10-22 23:00:00,6.56,0.0,1.7,6816.12,0.306
2024-10-22 23:15:00,6.77,0.0,2.5,6672.49,0.307
2024-10-22 23:30:00,6.71,0.0,3.6,6884.116,0.303
2024-10-22 23:45:00,5.51,0.0,4.3,6879.897,0.3
2024-10-23 00:00:00,4.9,0.0,5.5,6775.972,0.299
2024-10-23 00:15:00,5.28,0.0,6.5,7387.298,0.302
2024-10-23 00:30:00,4.41,0.0,7.8,7284.363,0.305
2024-10-23 00:45:00,4.68,0.0,8.7,7134.127,0.305
2024-10-23 01:00:00,3.55,0.0,9.8,7148.039,0.305
2024-10-23 01:15:00,3.73,0.0,9.6,7552.698,0.308
2024-10-23 01:30:00,2.82,0.0,8.6,7782.706,0.317
2024-10-23 01:45:00,1.95,0.0,8.0,7836.653,0.308
2024-10-23 02:00:00,1.66,0.0,7.5,8265.362,0.305
2024-10-23 02:15:00,3.06,0.0,6.8,8759.866,0.309
2024-10-23 02:30:00,2.43,0.0,6.0,9223.437,0.301
2024-10-23 02:45:00,4.64,0.0,5.6,9531.686,0.307
2024-10-23 03:00:00,4.38,0.0,4.9,10389.915,0.305
2024-10-23 03:15:00,3.37,0.0,6.1,11208.385,0.298
2024-10-23 03:30:00,2.14,0.0,7.2,11254.049,0.3
2024-10-23 03:45:00,1.88,0.0,8.7,11182.785,0.299
2024-10-23 04:00:00,-1.51,0.0,10.9,12534.697,0.303
2024-10-23 04:15:00,-0.48,0.0,9.5,11661.471,0.304
2024-10-23 04:30:00,1.73,0.0,7.9,10951.34,0.302
2024-10-23 04:45:00,2.34,0.0,7.3,10796.151,0.305
2024-10-23 05:00:00,3.09,0.0,6.2,10224.94,0.305
2024-10-23 05:15:00,3.56,0.0,7.5,9500.819,0.303
2024-10-23 05:30:00,2.13,0.0,7.6,9184.956,0.302
2024-10-23 05:45:00,2.41,0.0,8.6,8925.614,0.298
2024-10-23 06:00:00,2.02,0.0,10.2,8170.026,0.289
2024-10-23 06:15:00,1.77,67.6,9.1,7769.262,0.379
2024-10-23 06:30:00,4.74,142.0,8.8,7417.186,0.472
2024-10-23 06:45:00,4.42,220.0,8.1,7336.93,0.555
2024-10-23 07:00:00,6.75,286.7,7.4,6690.017,0.644
2024-10-23 07:15:00,4.88,329.2,6.2,6967.904,0.655
2024-10-23 07:30:00,5.44,404.0,4.3,7416.91,0.643
2024-10-23 07:45:00,5.7,420.1,2.6,7834.815,0.65
2024-10-23 08:00:00,5.65,550.5,1.1,8040.894,0.656
2024-10-23 08:15:00,6.53,573.9,1.5,7922.515,0.655
2024-10-23 08:30:00,7.03,663.1,1.9,8134.58,0.669
2024-10-23 08:45:00,7.82,724.0,2.3,8595.656,0.664
2024-10-23 09:00:00,9.97,717.5,2.7,8838.587,0.66
2024-10-23 09:15:00,10.29,838.1,2.5,9460.359,0.794
2024-10-23 09:30:00,9.51,862.4,1.9,9629.855,0.925
2024-10-23 09:45:00,9.34,944.1,1.7,10405.234,1.069
2024-10-23 10:00:00,9.04,943.9,1.4,11209.489,1.181
2024-10-23 10:15:00,9.82,1010.0,2.7,12354.499,1.193
2024-10-23 10:30:00,10.22,977.3,3.8,13158.241,1.206
2024-10-23 10:45:00,10.56,1080.3,5.2,14189.658,1.208
2024-10-23 11:00:00,10.99,1025.0,6.3,15232.808,1.216
2024-10-23 11:15:00,10.91,1058.5,5.3,16052.186,1.212
2024-10-23 11:30:00,11.6,1008.2,4.8,16810.861,1.194
2024-10-23 11:45:00,12.21,931.6,3.8,16878.488,1.169
2024-10-23 12:00:00,10.61,863.4,2.8,17540.45,1.186
2024-10-23 12:15:00,11.16,983.8,3.8,17515.71,1.204
2024-10-23 12:30:00,12.3,1029.9,5.0,16871.39,1.205
2024-10-23 12:45:00,11.02,1046.0,5.7,17042.674,1.176
2024-10-23 13:00:00,11.29,1161.6,6.8,16390.565,1.195
2024-10-23 13:15:00,12.51,1148.9,6.3,16158.058,1.183
2024-10-23 13:30:00,12.71,1193.3,5.6,15657.901,1.18
2024-10-23 13:45:00,11.87,1053.5,5.0,14368.182,1.189
2024-10-23 14:00:00,11.4,1046.3,4.3,13991.05,1.201
2024-10-23 14:15:00,11.6,1031.0,5.0,13710.601,1.055
2024-10-23 14:30:00,12.02,1005.0,6.2,13163.637,0.929
2024-10-23 14:45:00,12.9,977.5,6.8,12526.835,0.778
2024-10-23 15:00:00,12.21,944.6,8.0,12171.661,0.656
2024-10-23 15:15:00,13.44,932.1,6.5,11840.093,0.658
2024-10-23 15:30:00,14.39,832.0,4.5,11778.773,0.654
2024-10-23 15:45:00,14.56,920.8,3.1,11829.466,0.662
2024-10-23 16:00:00,16.82,782.9,1.6,10956.25,0.659
2024-10-23 16:15:00,14.74,755.0,3.0,10476.403,0.657
2024-10-23 16:30:00,12.64,658.2,4.3,9855.365,0.65
2024-10-23 16:45:00,11.34,617.9,5.7,9018.29,0.64
2024-10-23 17:00:00,9.9,526.2,7.5,8394.706,0.642
2024-10-23 17:15:00,11.18,500.7,6.7,7767.467,0.785
2024-10-23 17:30:00,10.01,391.5,6.5,6915.814,0.93
2024-10-23 17:45:00,10.96,360.3,5.8,6419.089,1.052
2024-10-23 18:00:00,10.66,274.3,5.6,5954.992,1.185
2024-10-23 18:15:00,10.73,229.5,5.3,6531.748,1.198
2024-10-23 18:30:00,12.07,140.5,5.1,7434.102,1.197
2024-10-23 18:45:00,12.43,75.4,4.8,8219.808,1.206
2024-10-23 19:00:00,12.63,0.0,4.6,9018.239,1.177
2024-10-23 19:15:00,12.11,0.0,5.7,8640.076,1.178
2024-10-23 19:30:00,10.84,0.0,6.3,8982.545,1.199
2024-10-23 19:45:00,9.45,0.0,6.9,9510.117,1.209
2024-10-23 20:00:00,8.49,0.0,8.0,9124.93,1.202
2024-10-23 20:15:00,8.65,0.0,7.3,9414.468,1.05
2024-10-23 20:30:00,6.93,0.0,6.7,9082.185,0.935
2024-10-23 20:45:00,6.71,0.0,6.2,9197.316,0.794
2024-10-23 21:00:00,5.78,0.0,5.4,9303.551,0.651
2024-10-23 21:15:00,6.51,0.0,6.4,8671.959,0.649
2024-10-23 21:30:00,6.87,0.0,7.7,7813.874,0.66
2024-10-23 21:45:00,5.58,0.0,9.0,7530.374,0.657
2024-10-23 22:00:00,6.31,0.0,9.9,7102.841,0.652
2024-10-23 22:15:00,7.4,0.0,9.1,7068.747,0.567
2024-10-23 22:30:00,7.59,0.0,8.6,6836.379,0.478
2024-10-23 22:45:00,8.28,0.0,8.5,7121.217,0.382
2024-10-23 23:00:00,8.35,0.0,6.9,6774.502,0.293
2024-10-23 23:15:00,6.59,0.0,7.2,7332.873,0.295
2024-10-23 23:30:00,6.12,0.0,7.5,7715.286,0.298
2024-10-23 23:45:00,5.21,0.0,7.8,7906.914,0.298
2024-10-24 00:00:00,2.99,0.0,7.9,8621.698,0.299
2024-10-24 00:15:00,5.05,0.0,7.9,7702.695,0.299
2024-10-24 00:30:00,5.28,0.0,7.4,7462.518,0.299
2024-10-24 00:45:00,7.45,0.0,7.9,6703.331,0.294
2024-10-24 01:00:00,8.12,0.0,8.0,6053.728,0.294
2024-10-24 01:15:00,7.76,0.0,7.1,6496.855,0.301
2024-10-24 01:30:00,5.96,0.0,5.9,6817.657,0.297
2024-10-24 01:45:00,4.53,0.0,5.1,7426.539,0.294
2024-10-24 02:00:00,3.58,0.0,3.9,8051.615,0.296
2024-10-24 02:15:00,3.52,0.0,3.7,8538.187,0.299
2024-10-24 02:30:00,4.47,0.0,3.5,9286.864,0.3
2024-10-24 02:45:00,2.86,0.0,3.5,9980.811,0.305
2024-10-24 03:00:00,3.71,0.0,3.5,10448.281,0.305
2024-10-24 03:15:00,4.05,0.0,3.5,10315.74,0.306
2024-10-24 03:30:00,5.33,0.0,3.8,10593.563,0.307
2024-10-24 03:45:00,6.14,0.0,4.0,10469.354,0.305
2024-10-24 04:00:00,6.89,0.0,4.4,10437.403,0.307
2024-10-24 04:15:00,5.8,0.0,4.8,10140.881,0.304
2024-10-24 04:30:00,6.26,0.0,5.3,9982.464,0.3
2024-10-24 04:45:00,5.69,0.0,5.7,9348.781,0.301
2024-10-24 05:00:00,5.63,0.0,6.2,9536.051,0.3
2024-10-24 05:15:00,5.65,0.0,6.9,9121.284,0.305
2024-10-24 05:30:00,5.41,0.0,6.7,8776.79,0.299
2024-10-24 05:45:00,5.68,0.0,7.1,8163.296,0.297
2024-10-24 06:00:00,4.23,0.0,7.1,7833.832,0.299
2024-10-24 06:15:00,3.53,57.0,6.9,8099.041,0.398
2024-10-24 06:30:00,2.42,103.0,6.1,8036.978,0.483
2024-10-24 06:45:00,2.03,162.2,5.7,8546.068,0.564
2024-10-24 07:00:00,0.7,221.1,5.0,8221.066,0.661
2024-10-24 07:15:00,1.86,287.0,4.4,8386.768,0.658
2024-10-24 07:30:00,2.63,370.7,3.8,7640.472,0.659
2024-10-24 07:45:00,3.96,462.6,3.6,7454.918,0.66
2024-10-24 08:00:00,5.21,560.4,3.2,7321.827,0.665
2024-10-24 08:15:00,6.11,676.7,2.9,7988.541,0.654
2024-10-24 08:30:00,5.71,616.7,2.9,8684.394,0.661
2024-10-24 08:45:00,5.89,751.9,2.8,9277.146,0.65
2024-10-24 09:00:00,6.26,756.2,2.6,9444.794,0.658
2024-10-24 09:15:00,6.07,787.1,3.5,10572.967,0.8
2024-10-24 09:30:00,6.95,862.3,4.2,11031.338,0.936
2024-10-24 09:45:00,7.36,943.2,4.9,11273.533,1.055
2024-10-24 10:00:00,7.16,1009.3,6.0,11821.706,1.177
2024-10-24 10:15:00,8.52,1006.4,5.8,12220.693,1.201
2024-10-24 10:30:00,10.35,1064.4,6.0,13532.659,1.2
2024-10-24 10:45:00,10.63,1067.0,5.9,13668.263,1.215
2024-10-24 11:00:00,11.23,1078.0,6.3,14588.193,1.227
2024-10-24 11:15:00,11.76,849.5,6.4,15705.715,1.218
2024-10-24 11:30:00,10.94,649.0,6.9,16047.021,1.192
2024-10-24 11:45:00,10.6,397.2,7.2,16806.52,1.175
2024-10-24 12:00:00,8.51,234.8,7.7,17827.522,1.166
2024-10-24 12:15:00,9.64,495.6,7.0,17281.804,1.218
2024-10-24 12:30:00,10.23,704.5,5.6,17522.626,1.185
2024-10-24 12:45:00,9.8,981.0,5.0,16901.231,1.195
2024-10-24 13:00:00,10.97,1101.6,4.0,17317.986,1.196
2024-10-24 13:15:00,12.46,1162.6,4.1,16492.999,1.202
2024-10-24 13:30:00,12.76,1173.2,4.1,15544.558,1.191
2024-10-24 13:45:00,14.01,1143.3,4.1,14317.279,1.215
2024-10-24 14:00:00,16.47,1093.1,4.0,13715.279,1.197
2024-10-24 14:15:00,15.98,822.8,3.9,13253.692,1.075
2024-10-24 14:30:00,16.14,638.8,3.6,12915.606,0.936
2024-10-24 14:45:00,15.12,458.3,3.2,13399.036,0.786
2024-10-24 15:00:00,14.25,175.2,2.8,13014.264,0.641
2024-10-24 15:15:00,14.11,275.3,3.3,12714.278,0.659
2024-10-24 15:30:00,14.94,370.3,3.4,11823.347,0.645
2024-10-24 15:45:00,15.58,472.3,3.8,12055.773,0.657
2024-10-24 16:00:00,16.06,674.2,4.0,11657.286,0.642
2024-10-24 16:15:00,15.05,630.5,5.6,10656.818,0.664
2024-10-24 16:30:00,15.58,552.6,7.7,10081.908,0.658
2024-10-24 16:45:00,15.44,560.9,9.3,8573.069,0.654
2024-10-24 17:00:00,14.43,536.7,10.3,7878.464,0.659
2024-10-24 17:15:00,12.79,484.5,9.2,7606.858,0.801
2024-10-24 17:30:00,12.13,446.0,7.0,7319.273,0.931
2024-10-24 17:45:00,10.38,413.9,4.9,6550.079,1.054
2024-10-24 18:00:00,9.74,290.2,2.8,6456.615,1.191
2024-10-24 18:15:00,8.77,210.5,3.3,7099.433,1.203
2024-10-24 18:30:00,9.61,135.0,3.9,7959.62,1.205
2024-10-24 18:45:00,9.64,72.9,4.2,8311.18,1.206
2024-10-24 19:00:00,10.31,0.0,4.5,9028.213,1.213
2024-10-24 19:15:00,9.3,0.0,4.1,8840.331,1.193
2024-10-24 19:30:00,9.29,0.0,3.4,8960.992,1.192
2024-10-24 19:45:00,8.86,0.0,2.7,8794.83,1.201
2024-10-24 20:00:00,9.12,0.0,1.8,8836.245,1.213
2024-10-24 20:15:00,8.35,0.0,2.0,8827.077,1.072
2024-10-24 20:30:00,8.01,0.0,2.2,9120.11,0.918
2024-10-24 20:45:00,7.87,0.0,2.3,9080.835,0.795
2024-10-24 21:00:00,6.94,0.0,2.5,8782.016,0.651
2024-10-24 21:15:00,6.49,0.0,3.3,8960.473,0.649
2024-10-24 21:30:00,5.74,0.0,4.3,8185.23,0.655
2024-10-24 21:45:00,4.54,0.0,4.7,7995.559,0.653
2024-10-24 22:00:00,3.0,0.0,5.4,7961.943,0.656
2024-10-24 22:15:00,3.96,0.0,6.9,7473.046,0.564
2024-10-24 22:30:00,4.19,0.0,8.2,7407.164,0.475
2024-10-24 22:45:00,5.25,0.0,10.0,7310.569,0.39
2024-10-24 23:00:00,6.93,0.0,10.5,7158.977,0.31
2024-10-24 23:15:00,5.65,0.0,8.7,7102.722,0.305
2024-10-24 23:30:00,4.88,0.0,7.4,7516.324,0.308
2024-10-24 23:45:00,4.97,0.0,5.4,7457.168,0.304
2024-10-25 00:00:00,3.79,0.0,3.4,7614.81,0.308
2024-10-25 00:15:00,3.76,0.0,3.3,7448.811,0.308
2024-10-25 00:30:00,4.13,0.0,3.2,7255.022,0.301
2024-10-25 00:45:00,5.78,0.0,3.2,7194.253,0.299
2024-10-25 01:00:00,7.04,0.0,3.2,6914.972,0.294
2024-10-25 01:15:00,5.69,0.0,4.1,6992.121,0.293
2024-10-25 01:30:00,4.27,0.0,5.0,7314.373,0.3
2024-10-25 01:45:00,2.68,0.0,6.0,7742.706,0.305
2024-10-25 02:00:00,0.6,0.0,7.4,7516.097,0.307
2024-10-25 02:15:00,1.24,0.0,7.3,8325.89,0.308
2024-10-25 02:30:00,2.68,0.0,6.9,9101.991,0.301
2024-10-25 02:45:00,1.82,0.0,7.0,10020.039,0.297
2024-10-25 03:00:00,3.11,0.0,7.1,10853.468,0.294
2024-10-25 03:15:00,3.6,0.0,6.9,11097.109,0.299
2024-10-25 03:30:00,2.57,0.0,6.8,11078.581,0.298
2024-10-25 03:45:00,2.04,0.0,6.9,11626.076,0.299
2024-10-25 04:00:00,0.8,0.0,6.7,11526.375,0.299
2024-10-25 04:15:00,3.09,0.0,7.2,10938.148,0.295
2024-10-25 04:30:00,4.89,0.0,7.7,10651.184,0.301
2024-10-25 04:45:00,6.03,0.0,7.7,9835.401,0.305
2024-10-25 05:00:00,9.14,0.0,8.0,8823.312,0.303
2024-10-25 05:15:00,7.43,0.0,6.8,8735.851,0.305
2024-10-25 05:30:00,6.54,0.0,5.4,8374.359,0.306
2024-10-25 05:45:00,6.07,0.0,3.8,7892.183,0.305
2024-10-25 06:00:00,5.52,0.0,2.1,7545.917,0.305
2024-10-25 06:15:00,6.38,54.4,2.8,7350.744,0.388
2024-10-25 06:30:00,7.74,113.7,3.1,7086.975,0.475
2024-10-25 06:45:00,8.31,183.2,3.6,6546.651,0.554
2024-10-25 07:00:00,9.09,226.4,4.2,6626.302,0.648
2024-10-25 07:15:00,9.33,340.6,5.0,6627.24,0.661
2024-10-25 07:30:00,8.17,386.9,6.4,6731.293,0.652
2024-10-25 07:45:00,8.36,499.9,7.7,6584.217,0.636
2024-10-25 08:00:00,8.56,542.1,7.7,6887.741,0.654
2024-10-25 08:15:00,7.38,600.2,6.0,7622.771,0.65
2024-10-25 08:30:00,5.72,586.7,4.5,8139.77,0.646
2024-10-25 08:45:00,4.92,767.7,2.8,8585.053,0.646
2024-10-25 09:00:00,5.01,705.9,1.0,9962.847,0.648
2024-10-25 09:15:00,7.68,827.4,1.9,10185.458,0.803
2024-10-25 09:30:00,8.66,753.3,2.7,10283.312,0.939
2024-10-25 09:45:00,10.36,732.1,3.6,10977.844,1.062
2024-10-25 10:00:00,13.03,760.7,4.3,11194.576,1.195
2024-10-25 10:15:00,12.51,777.5,4.3,12040.979,1.218
2024-10-25 10:30:00,11.68,881.1,4.8,13127.798,1.199
2024-10-25 10:45:00,10.7,813.7,5.1,13658.85,1.187
2024-10-25 11:00:00,10.38,883.8,4.9,15356.16,1.198
2024-10-25 11:15:00,11.55,782.4,4.5,15436.916,1.203
2024-10-25 11:30:00,11.8,517.1,3.9,16002.535,1.204
2024-10-25 11:45:00,11.6,388.4,3.3,16721.148,1.201
2024-10-25 12:00:00,13.6,247.6,2.6,17664.254,1.19
2024-10-25 12:15:00,14.22,482.4,3.0,16551.946,1.203
2024-10-25 12:30:00,13.2,773.5,3.1,16861.837,1.189
2024-10-25 12:45:00,14.29,955.6,3.7,16848.134,1.196
2024-10-25 13:00:00,14.14,1128.9,3.8,17224.501,1.207
2024-10-25 13:15:00,13.26,1209.2,4.3,15618.806,1.208
2024-10-25 13:30:00,12.89,1172.6,4.9,15657.172,1.219
2024-10-25 13:45:00,12.64,1072.0,4.8,14734.735,1.2
2024-10-25 14:00:00,12.4,1024.2,5.1,14255.601,1.187
2024-10-25 14:15:00,12.79,1006.9,4.3,13268.077,1.074
2024-10-25 14:30:00,13.89,1039.4,3.2,13333.727,0.947
2024-10-25 14:45:00,14.4,944.8,2.3,12584.929,0.792
2024-10-25 15:00:00,15.64,955.9,1.2,12501.41,0.65
2024-10-25 15:15:00,15.39,855.3,1.7,12034.543,0.644
2024-10-25 15:30:00,14.59,854.8,2.3,11778.022,0.658
2024-10-25 15:45:00,14.87,829.6,2.8,11011.144,0.659
2024-10-25 16:00:00,14.03,797.0,3.3,11211.822,0.664
2024-10-25 16:15:00,15.57,754.1,4.3,10145.778,0.649
2024-10-25 16:30:00,14.87,647.9,5.2,9371.099,0.664
2024-10-25 16:45:00,14.99,579.3,6.5,9068.982,0.663
2024-10-25 17:00:00,15.48,531.9,6.7,8482.159,0.656
2024-10-25 17:15:00,13.57,414.9,5.5,7505.868,0.811
2024-10-25 17:30:00,12.73,358.7,4.3,6878.979,0.942
2024-10-25 17:45:00,11.92,313.6,2.6,6887.361,1.068
2024-10-25 18:00:00,10.04,226.0,1.0,6049.115,1.191
2024-10-25 18:15:00,9.16,172.9,1.3,6642.448,1.217
2024-10-25 18:30:00,10.5,112.3,1.7,7475.59,1.202
2024-10-25 18:45:00,10.07,54.4,2.0,7885.068,1.213
2024-10-25 19:00:00,9.42,0.0,2.2,8371.156,1.181
2024-10-25 19:15:00,9.66,0.0,3.2,9135.823,1.182
2024-10-25 19:30:00,10.95,0.0,3.9,9086.442,1.19
2024-10-25 19:45:00,11.85,0.0,4.8,9395.937,1.208
2024-10-25 20:00:00,11.9,0.0,5.7,9316.221,1.201
2024-10-25 20:15:00,11.0,0.0,5.2,9359.456,1.086
2024-10-25 20:30:00,8.89,0.0,4.4,9030.22,0.921
2024-10-25 20:45:00,9.02,0.0,3.9,8980.12,0.794
2024-10-25 21:00:00,8.67,0.0,2.9,8397.859,0.66
2024-10-25 21:15:00,7.45,0.0,3.6,8524.167,0.658
2024-10-25 21:30:00,7.82,0.0,4.3,7976.155,0.655
2024-10-25 21:45:00,6.64,0.0,4.9,7799.066,0.652
2024-10-25 22:00:00,5.28,0.0,5.1,7384.573,0.648
2024-10-25 22:15:00,5.76,0.0,4.9,7587.588,0.567
2024-10-25 22:30:00,4.92,0.0,4.4,7481.695,0.482
2024-10-25 22:45:00,5.55,0.0,4.1,7237.379,0.389
2024-10-25 23:00:00,4.7,0.0,3.8,7080.737,0.307
2024-10-25 23:15:00,4.94,0.0,4.6,7384.793,0.301
2024-10-25 23:30:00,5.18,0.0,5.6,6977.368,0.301
2024-10-25 23:45:00,6.12,0.0,6.6,7090.144,0.292
2024-10-26 00:00:00,6.87,0.0,7.1,7016.128,0.293
2024-10-26 00:15:00,6.64,0.0,5.4,7033.761,0.295
2024-10-26 00:30:00,7.74,0.0,4.3,6966.032,0.297
2024-10-26 00:45:00,6.18,0.0,2.8,7157.219,0.298
2024-10-26 01:00:00,6.73,0.0,1.3,7276.113,0.305
2024-10-26 01:15:00,5.07,0.0,2.2,7369.058,0.301
2024-10-26 01:30:00,3.38,0.0,3.3,7889.374,0.297
2024-10-26 01:45:00,2.59,0.0,4.0,8343.901,0.294
2024-10-26 02:00:00,0.42,0.0,4.8,8418.381,0.29
2024-10-26 02:15:00,1.05,0.0,4.3,8659.794,0.29
2024-10-26 02:30:00,1.14,0.0,3.7,9263.035,0.291
2024-10-26 02:45:00,1.33,0.0,2.9,10226.905,0.294
2024-10-26 03:00:00,1.59,0.0,2.3,10476.439,0.292
2024-10-26 03:15:00,2.73,0.0,4.3,10531.736,0.291
2024-10-26 03:30:00,2.5,0.0,6.8,10870.087,0.29
2024-10-26 03:45:00,2.26,0.0,8.4,10799.748,0.29
2024-10-26 04:00:00,4.15,0.0,10.7,10861.572,0.291
2024-10-26 04:15:00,3.69,0.0,9.2,10965.92,0.294
2024-10-26 04:30:00,2.61,0.0,8.1,10756.061,0.293
2024-10-26 04:45:00,2.11,0.0,6.7,10536.135,0.291
2024-10-26 05:00:00,2.22,0.0,5.2,10156.916,0.292
2024-10-26 05:15:00,1.93,0.0,4.9,9805.589,0.293
2024-10-26 05:30:00,2.58,0.0,4.5,8799.362,0.301
2024-10-26 05:45:00,3.06,0.0,4.3,8320.647,0.298
2024-10-26 06:00:00,5.75,0.0,4.2,7334.144,0.295
2024-10-26 06:15:00,5.42,14.7,3.3,7373.23,0.387
2024-10-26 06:30:00,5.27,28.1,2.3,7325.617,0.484
2024-10-26 06:45:00,5.64,40.8,1.6,7081.319,0.566
2024-10-26 07:00:00,6.03,56.0,0.7,7075.982,0.662
2024-10-26 07:15:00,5.4,168.3,2.2,7051.415,0.664
2024-10-26 07:30:00,5.8,285.2,3.6,7246.666,0.657
2024-10-26 07:45:00,7.15,440.9,4.8,7385.392,0.65
2024-10-26 08:00:00,5.96,515.4,6.3,7261.767,0.652
2024-10-26 08:15:00,5.75,595.5,6.3,7865.002,0.654
2024-10-26 08:30:00,6.6,709.2,6.3,8234.232,0.643
2024-10-26 08:45:00,6.09,758.7,5.8,8804.974,0.638
2024-10-26 09:00:00,6.91,809.9,5.6,9179.09,0.659
2024-10-26 09:15:00,6.41,819.6,5.3,10070.794,0.793
2024-10-26 09:30:00,6.59,925.1,4.4,10264.708,0.931
2024-10-26 09:45:00,7.38,904.3,3.8,10735.332,1.053
2024-10-26 10:00:00,6.69,908.9,2.9,11156.723,1.195
2024-10-26 10:15:00,7.07,990.6,3.1,12275.023,1.201
2024-10-26 10:30:00,6.92,1029.0,3.2,12886.642,1.186
2024-10-26 10:45:00,7.56,1095.3,3.2,14024.277,1.201
2024-10-26 11:00:00,8.47,1177.5,3.1,14890.3,1.235
2024-10-26 11:15:00,8.95,1196.2,3.7,15500.654,1.2
2024-10-26 11:30:00,9.45,1120.6,4.2,15216.609,1.209
2024-10-26 11:45:00,11.2,1160.8,5.2,16793.132,1.205
2024-10-26 12:00:00,11.73,1227.4,5.7,16953.045,1.225
2024-10-26 12:15:00,12.93,1253.8,4.7,16727.431,1.209
2024-10-26 12:30:00,12.83,1131.2,4.0,17298.663,1.197
