Time,Temperature_C,Solar_W_m2,Wind_Speed_m_s,Price_CNY_kWh,Load_kW,Date,Day_Label,Day_Index
2023-09-14 00:00:00,8.9,0.0,2.4,0.301,6344.093333,2023-09-14,4,256
2023-09-14 01:00:00,10.27,0.0,1.5,0.309,6193.773333,2023-09-14,4,256
2023-09-14 02:00:00,13.94,0.0,7.4,0.296,6045.313333,2023-09-14,4,256
2023-09-14 03:00:00,6.91,0.0,4.6,0.299,9477.18,2023-09-14,4,256
2023-09-14 04:00:00,10.35,0.0,7.1,0.292,9365.663333,2023-09-14,4,256
2023-09-14 05:00:00,8.32,0.0,8.3,0.297,8383.62,2023-09-14,4,256
2023-09-14 06:00:00,12.86,0.0,7.6,0.294,5985.38,2023-09-14,4,256
2023-09-14 07:00:00,11.99,231.61,8.4,0.643,6354.5,2023-09-14,4,256
2023-09-14 08:00:00,12.22,89.95,1.3,0.648,5846.143333,2023-09-14,4,256
2023-09-14 09:00:00,16.57,641.76,3.9,0.653,8638.333333,2023-09-14,4,256
2023-09-14 10:00:00,15.48,796.47,0.5,1.208,10963.52,2023-09-14,4,256
2023-09-14 11:00:00,21.23,904.9,4.2,1.191,15260.71333,2023-09-14,4,256
2023-09-14 12:00:00,15.97,960.73,3.9,1.197,16702.96333,2023-09-14,4,256
2023-09-14 13:00:00,21.22,960.73,1.1,1.197,16182.67333,2023-09-14,4,256
2023-09-14 14:00:00,20.01,180.98,6.1,1.201,14339.44667,2023-09-14,4,256
2023-09-14 15:00:00,20.5,796.47,3.4,0.659,12703.09333,2023-09-14,4,256
2023-09-14 16:00:00,20.8,641.76,5.2,0.654,11166.1,2023-09-14,4,256
2023-09-14 17:00:00,16.22,359.8,2.7,0.647,8380.34,2023-09-14,4,256
2023-09-14 18:00:00,17.88,231.61,6.1,1.193,6303.983333,2023-09-14,4,256
2023-09-14 19:00:00,17.64,0.0,3.2,1.197,8988.713333,2023-09-14,4,256
2023-09-14 20:00:00,18.82,0.0,4.8,1.192,9597.066667,2023-09-14,4,256
2023-09-14 21:00:00,16.99,0.0,3.0,0.657,8886.476667,2023-09-14,4,256
2023-09-14 22:00:00,8.28,0.0,5.6,0.66,6813.566667,2023-09-14,4,256
2023-09-14 23:00:00,10.92,0.0,2.9,0.295,5989.523333,2023-09-14,4,256
2023-09-15 00:00:00,11.4,0.0,3.3,0.309,6932.253333,2023-09-15,1,257
2023-09-15 01:00:00,11.88,0.0,1.3,0.3,5910.32,2023-09-15,1,257
2023-09-15 02:00:00,5.27,0.0,4.7,0.293,7053.486667,2023-09-15,1,257
2023-09-15 03:00:00,9.19,0.0,9.2,0.305,8170.503333,2023-09-15,1,257
2023-09-15 04:00:00,10.54,0.0,1.1,0.308,9576.423333,2023-09-15,1,257
2023-09-15 05:00:00,9.56,0.0,1.8,0.305,8248.43,2023-09-15,1,257
2023-09-15 06:00:00,13.48,0.0,2.0,0.31,5936.52,2023-09-15,1,257
2023-09-15 07:00:00,12.3,232.84,2.6,0.64,6330.35,2023-09-15,1,257
2023-09-15 08:00:00,13.98,452.14,5.3,0.658,6328.326667,2023-09-15,1,257
2023-09-15 09:00:00,15.73,645.17,5.2,0.647,9293.243333,2023-09-15,1,257
2023-09-15 10:00:00,13.55,800.7,3.6,1.192,11124.61,2023-09-15,1,257
2023-09-15 11:00:00,21.41,909.7,5.6,1.202,14655.41,2023-09-15,1,257
2023-09-15 12:00:00,21.73,965.83,2.0,1.197,17713.79333,2023-09-15,1,257
2023-09-15 13:00:00,17.34,193.17,6.2,1.195,16643.68333,2023-09-15,1,257
2023-09-15 14:00:00,19.67,909.7,7.1,1.201,13946.10333,2023-09-15,1,257
2023-09-15 15:00:00,21.92,160.14,8.1,0.654,12549.50333,2023-09-15,1,257
2023-09-15 16:00:00,16.07,645.17,2.7,0.652,10863.83333,2023-09-15,1,257
2023-09-15 17:00:00,18.79,452.14,1.6,0.654,8628.89,2023-09-15,1,257
2023-09-15 18:00:00,23.35,186.27,2.8,1.191,6148.383333,2023-09-15,1,257
2023-09-15 19:00:00,18.34,0.0,4.4,1.202,8519.406667,2023-09-15,1,257
2023-09-15 20:00:00,16.86,0.0,7.8,1.199,9168.14,2023-09-15,1,257
2023-09-15 21:00:00,14.12,0.0,4.3,0.652,8538.803333,2023-09-15,1,257
2023-09-15 22:00:00,12.64,0.0,2.1,0.649,5112.046667,2023-09-15,1,257
2023-09-15 23:00:00,13.31,0.0,4.5,0.294,5357.806667,2023-09-15,1,257
2023-09-16 00:00:00,11.22,0.0,6.7,0.291,5785.9,2023-09-16,1,258
2023-09-16 01:00:00,12.39,0.0,3.1,0.302,5748.396667,2023-09-16,1,258
2023-09-16 02:00:00,7.41,0.0,2.0,0.308,6639.883333,2023-09-16,1,258
2023-09-16 03:00:00,8.55,0.0,3.2,0.303,8638.816667,2023-09-16,1,258
2023-09-16 04:00:00,12.21,0.0,3.6,0.298,9209.83,2023-09-16,1,258
2023-09-16 05:00:00,10.59,0.0,3.8,0.304,8242.546667,2023-09-16,1,258
2023-09-16 06:00:00,11.79,0.0,3.9,0.295,6332.623333,2023-09-16,1,258
2023-09-16 07:00:00,14.25,234.07,1.9,0.643,6031.37,2023-09-16,1,258
2023-09-16 08:00:00,15.61,454.53,4.3,0.644,5628.456667,2023-09-16,1,258
2023-09-16 09:00:00,13.77,648.58,5.9,0.651,8387.246667,2023-09-16,1,258
2023-09-16 10:00:00,16.9,804.94,2.5,1.208,10823.25,2023-09-16,1,258
2023-09-16 11:00:00,17.09,914.51,6.3,1.194,14971.06,2023-09-16,1,258
2023-09-16 12:00:00,15.94,970.94,0.7,1.21,17706.98333,2023-09-16,1,258
2023-09-16 13:00:00,19.82,970.94,7.0,1.201,16415.73667,2023-09-16,1,258
2023-09-16 14:00:00,19.72,914.51,2.4,1.206,14165.94667,2023-09-16,1,258
2023-09-16 15:00:00,16.51,643.95,3.8,0.64,12612.95333,2023-09-16,1,258
2023-09-16 16:00:00,20.45,648.58,3.7,0.648,11371.19333,2023-09-16,1,258
2023-09-16 17:00:00,16.93,454.53,3.9,0.647,8603.04,2023-09-16,1,258
2023-09-16 18:00:00,17.67,46.81,2.7,1.202,6367.123333,2023-09-16,1,258
2023-09-16 19:00:00,14.28,0.0,8.4,1.196,8310.403333,2023-09-16,1,258
2023-09-16 20:00:00,18.29,0.0,5.1,1.207,9888.833333,2023-09-16,1,258
2023-09-16 21:00:00,11.2,0.0,5.0,0.657,8021.84,2023-09-16,1,258
2023-09-16 22:00:00,13.18,0.0,1.3,0.652,5330.176667,2023-09-16,1,258
2023-09-16 23:00:00,12.72,0.0,4.0,0.301,6356.656667,2023-09-16,1,258
2023-09-17 00:00:00,14.63,0.0,6.3,0.305,6719.72,2023-09-17,4,259
2023-09-17 01:00:00,7.78,0.0,2.5,0.301,6949.88,2023-09-17,4,259
2023-09-17 02:00:00,9.97,0.0,4.0,0.308,5884.466667,2023-09-17,4,259
2023-09-17 03:00:00,7.87,0.0,3.1,0.308,9276.29,2023-09-17,4,259
2023-09-17 04:00:00,9.19,0.0,8.6,0.305,9245.443333,2023-09-17,4,259
2023-09-17 05:00:00,7.5,0.0,1.5,0.299,8904.15,2023-09-17,4,259
2023-09-17 06:00:00,10.35,0.0,2.1,0.303,5836.853333,2023-09-17,4,259
2023-09-17 07:00:00,6.45,235.3,0.6,0.644,6628.763333,2023-09-17,4,259
2023-09-17 08:00:00,11.11,365.54,2.3,0.649,5958.27,2023-09-17,4,259
2023-09-17 09:00:00,11.6,652.0,5.2,0.656,8834.97,2023-09-17,4,259
2023-09-17 10:00:00,15.47,647.34,5.5,1.192,10482.19,2023-09-17,4,259
2023-09-17 11:00:00,13.62,919.33,4.6,1.202,14680.26333,2023-09-17,4,259
2023-09-17 12:00:00,17.17,780.84,1.9,1.202,17250.49667,2023-09-17,4,259
2023-09-17 13:00:00,16.26,976.06,3.0,1.204,17230.50667,2023-09-17,4,259
2023-09-17 14:00:00,18.97,919.33,5.9,1.195,14614.01333,2023-09-17,4,259
2023-09-17 15:00:00,23.11,647.34,3.2,0.658,12474.68333,2023-09-17,4,259
2023-09-17 16:00:00,24.47,652.0,7.5,0.652,11236.16,2023-09-17,4,259
2023-09-17 17:00:00,18.54,456.93,5.8,0.642,8829.06,2023-09-17,4,259
2023-09-17 18:00:00,16.24,47.06,4.0,1.203,6211.546667,2023-09-17,4,259
2023-09-17 19:00:00,19.94,0.0,9.4,1.197,8341.73,2023-09-17,4,259
2023-09-17 20:00:00,18.86,0.0,2.7,1.209,8914.946667,2023-09-17,4,259
2023-09-17 21:00:00,16.5,0.0,2.2,0.645,8278.86,2023-09-17,4,259
2023-09-17 22:00:00,13.51,0.0,5.5,0.65,6269.123333,2023-09-17,4,259
2023-09-17 23:00:00,13.28,0.0,3.3,0.299,6001.323333,2023-09-17,4,259
2023-09-18 00:00:00,8.41,0.0,6.9,0.309,6290.256667,2023-09-18,4,260
2023-09-18 01:00:00,9.55,0.0,3.1,0.305,6069.03,2023-09-18,4,260
2023-09-18 02:00:00,11.17,0.0,5.4,0.292,6054.98,2023-09-18,4,260
2023-09-18 03:00:00,11.55,0.0,9.7,0.303,8641.996667,2023-09-18,4,260
2023-09-18 04:00:00,10.69,0.0,9.0,0.308,9308.503333,2023-09-18,4,260
2023-09-18 05:00:00,9.78,0.0,3.9,0.305,8930.153333,2023-09-18,4,260
2023-09-18 06:00:00,9.55,0.0,0.7,0.299,6192.903333,2023-09-18,4,260
2023-09-18 07:00:00,9.48,236.54,2.3,0.656,6163.693333,2023-09-18,4,260
2023-09-18 08:00:00,8.53,459.32,6.5,0.642,6291.93,2023-09-18,4,260
2023-09-18 09:00:00,14.44,655.42,2.7,0.64,8339.56,2023-09-18,4,260
2023-09-18 10:00:00,15.39,813.42,4.0,1.205,10870.97,2023-09-18,4,260
2023-09-18 11:00:00,17.04,739.32,1.0,1.207,14568.95667,2023-09-18,4,260
2023-09-18 12:00:00,18.11,981.18,4.4,1.193,17434.41333,2023-09-18,4,260
2023-09-18 13:00:00,16.88,981.18,5.8,1.193,17172.87,2023-09-18,4,260
2023-09-18 14:00:00,21.29,924.15,3.7,1.192,13802.03667,2023-09-18,4,260
2023-09-18 15:00:00,16.64,813.42,4.3,0.646,12496.28667,2023-09-18,4,260
2023-09-18 16:00:00,19.56,655.42,3.4,0.654,10512.16,2023-09-18,4,260
2023-09-18 17:00:00,16.99,459.32,2.4,0.651,8626.896667,2023-09-18,4,260
2023-09-18 18:00:00,15.53,236.54,2.3,1.202,6466.173333,2023-09-18,4,260
2023-09-18 19:00:00,17.25,0.0,5.0,1.2,8046.536667,2023-09-18,4,260
2023-09-18 20:00:00,17.16,0.0,5.2,1.207,9250.593333,2023-09-18,4,260
2023-09-18 21:00:00,12.3,0.0,2.1,0.646,8045.87,2023-09-18,4,260
2023-09-18 22:00:00,13.35,0.0,4.7,0.64,5959.236667,2023-09-18,4,260
2023-09-18 23:00:00,10.07,0.0,6.9,0.308,6117.89,2023-09-18,4,260
2023-09-19 00:00:00,10.98,0.0,5.6,0.291,6190.186667,2023-09-19,1,261
2023-09-19 01:00:00,10.75,0.0,3.1,0.308,5413.77,2023-09-19,1,261
2023-09-19 02:00:00,8.43,0.0,0.8,0.293,6148.08,2023-09-19,1,261
2023-09-19 03:00:00,7.62,0.0,4.4,0.304,8964.406667,2023-09-19,1,261
2023-09-19 04:00:00,7.68,0.0,4.5,0.307,10243.01,2023-09-19,1,261
2023-09-19 05:00:00,10.38,0.0,9.3,0.296,7949.403333,2023-09-19,1,261
2023-09-19 06:00:00,11.67,0.0,2.8,0.302,5740.17,2023-09-19,1,261
2023-09-19 07:00:00,11.68,237.77,1.8,0.654,5485.783333,2023-09-19,1,261
2023-09-19 08:00:00,13.03,461.72,5.5,0.656,6037.1,2023-09-19,1,261
2023-09-19 09:00:00,13.89,658.84,5.5,0.647,9057.676667,2023-09-19,1,261
2023-09-19 10:00:00,18.94,654.14,3.8,1.205,11770.80667,2023-09-19,1,261
2023-09-19 11:00:00,20.93,928.98,7.7,1.196,15216.89,2023-09-19,1,261
2023-09-19 12:00:00,18.64,986.3,6.2,1.197,17555.05333,2023-09-19,1,261
2023-09-19 13:00:00,17.96,986.3,4.4,1.194,16990.36333,2023-09-19,1,261
2023-09-19 14:00:00,18.09,928.98,3.7,1.208,14364.07667,2023-09-19,1,261
2023-09-19 15:00:00,21.41,654.14,5.3,0.655,13521.13667,2023-09-19,1,261
2023-09-19 16:00:00,20.43,131.77,2.8,0.642,10846.58,2023-09-19,1,261
2023-09-19 17:00:00,18.93,461.72,7.3,0.645,8148.443333,2023-09-19,1,261
2023-09-19 18:00:00,15.53,47.55,4.8,1.191,6006.336667,2023-09-19,1,261
2023-09-19 19:00:00,17.9,0.0,5.4,1.191,8244.62,2023-09-19,1,261
2023-09-19 20:00:00,15.73,0.0,5.3,1.199,9555.903333,2023-09-19,1,261
2023-09-19 21:00:00,12.17,0.0,6.8,0.645,8164.676667,2023-09-19,1,261
2023-09-19 22:00:00,12.73,0.0,2.8,0.652,5386.213333,2023-09-19,1,261
2023-09-19 23:00:00,13.91,0.0,1.6,0.302,6017.096667,2023-09-19,1,261
2023-09-20 00:00:00,13.0,0.0,5.0,0.297,5601.873333,2023-09-20,1,262
2023-09-20 01:00:00,6.77,0.0,1.5,0.296,6431.053333,2023-09-20,1,262
2023-09-20 02:00:00,10.22,0.0,1.8,0.301,5281.3,2023-09-20,1,262
2023-09-20 03:00:00,8.15,0.0,7.5,0.292,9258.683333,2023-09-20,1,262
2023-09-20 04:00:00,8.18,0.0,4.1,0.301,10206.00667,2023-09-20,1,262
2023-09-20 05:00:00,12.83,0.0,3.4,0.301,7932.133333,2023-09-20,1,262
2023-09-20 06:00:00,14.4,0.0,4.6,0.301,5752.706667,2023-09-20,1,262
2023-09-20 07:00:00,13.93,239.01,2.5,0.651,6202.326667,2023-09-20,1,262
2023-09-20 08:00:00,16.47,371.3,3.5,0.651,6289.27,2023-09-20,1,262
2023-09-20 09:00:00,14.99,132.45,5.9,0.651,7799.0,2023-09-20,1,262
2023-09-20 10:00:00,13.05,657.54,4.2,1.205,10750.10333,2023-09-20,1,262
2023-09-20 11:00:00,18.79,933.81,2.0,1.208,15170.85333,2023-09-20,1,262
2023-09-20 12:00:00,18.91,991.43,1.1,1.204,17514.2,2023-09-20,1,262
2023-09-20 13:00:00,19.56,991.43,5.2,1.199,17541.68667,2023-09-20,1,262
2023-09-20 14:00:00,15.72,933.81,5.9,1.192,13978.61,2023-09-20,1,262
2023-09-20 15:00:00,16.3,821.92,2.0,0.656,12787.54,2023-09-20,1,262
2023-09-20 16:00:00,20.21,662.27,3.9,0.642,11652.21,2023-09-20,1,262
2023-09-20 17:00:00,22.32,464.12,3.9,0.659,8503.143333,2023-09-20,1,262
2023-09-20 18:00:00,15.99,239.01,6.2,1.197,5252.07,2023-09-20,1,262
2023-09-20 19:00:00,18.12,0.0,4.6,1.194,8511.823333,2023-09-20,1,262
2023-09-20 20:00:00,15.81,0.0,4.1,1.202,9415.01,2023-09-20,1,262
2023-09-20 21:00:00,14.07,0.0,2.0,0.651,8056.97,2023-09-20,1,262
2023-09-20 22:00:00,12.77,0.0,13.6,0.65,6103.106667,2023-09-20,1,262
2023-09-20 23:00:00,9.47,0.0,10.1,0.309,5966.836667,2023-09-20,1,262
2023-09-21 00:00:00,11.89,0.0,8.9,0.306,6656.123333,2023-09-21,4,263
2023-09-21 01:00:00,10.34,0.0,3.3,0.309,5534.283333,2023-09-21,4,263
2023-09-21 02:00:00,6.64,0.0,0.7,0.295,6886.79,2023-09-21,4,263
2023-09-21 03:00:00,8.65,0.0,5.7,0.303,8900.886667,2023-09-21,4,263
2023-09-21 04:00:00,10.82,0.0,2.7,0.308,9171.166667,2023-09-21,4,263
2023-09-21 05:00:00,8.24,0.0,7.3,0.295,8976.673333,2023-09-21,4,263
2023-09-21 06:00:00,9.06,0.0,1.7,0.303,6625.726667,2023-09-21,4,263
2023-09-21 07:00:00,14.48,192.19,3.1,0.651,6216.46,2023-09-21,4,263
2023-09-21 08:00:00,13.69,93.3,4.0,0.656,6399.74,2023-09-21,4,263
2023-09-21 09:00:00,12.53,532.55,2.2,0.655,8399.89,2023-09-21,4,263
2023-09-21 10:00:00,14.63,826.17,2.2,1.198,10322.71667,2023-09-21,4,263
2023-09-21 11:00:00,14.45,938.64,3.9,1.201,15491.56667,2023-09-21,4,263
2023-09-21 12:00:00,16.09,797.24,3.9,1.196,16718.72667,2023-09-21,4,263
2023-09-21 13:00:00,18.97,996.55,3.1,1.206,16491.7,2023-09-21,4,263
2023-09-21 14:00:00,17.01,938.64,7.0,1.192,14202.44333,2023-09-21,4,263
2023-09-21 15:00:00,16.04,826.17,2.6,0.643,12910.27667,2023-09-21,4,263
2023-09-21 16:00:00,15.31,665.69,1.9,0.646,11148.12,2023-09-21,4,263
2023-09-21 17:00:00,17.48,466.52,4.3,0.641,9240.95,2023-09-21,4,263
2023-09-21 18:00:00,16.84,240.24,5.1,1.191,6253.42,2023-09-21,4,263
2023-09-21 19:00:00,16.49,0.0,7.7,1.19,8718.086667,2023-09-21,4,263
2023-09-21 20:00:00,16.68,0.0,6.6,1.199,9800.803333,2023-09-21,4,263
2023-09-21 21:00:00,13.15,0.0,3.0,0.642,8489.61,2023-09-21,4,263
2023-09-21 22:00:00,11.79,0.0,9.5,0.642,6596.45,2023-09-21,4,263
2023-09-21 23:00:00,5.2,0.0,2.7,0.304,6947.733333,2023-09-21,4,263
2023-09-22 00:00:00,8.07,0.0,1.4,0.295,6220.266667,2023-09-22,4,264
2023-09-22 01:00:00,10.19,0.0,9.8,0.303,5588.673333,2023-09-22,4,264
2023-09-22 02:00:00,7.34,0.0,8.9,0.295,7109.553333,2023-09-22,4,264
2023-09-22 03:00:00,6.15,0.0,4.9,0.301,9221.1,2023-09-22,4,264
2023-09-22 04:00:00,10.62,0.0,3.3,0.295,9619.206667,2023-09-22,4,264
2023-09-22 05:00:00,8.68,0.0,2.3,0.296,8948.556667,2023-09-22,4,264
2023-09-22 06:00:00,10.84,0.0,0.2,0.3,5633.03,2023-09-22,4,264
2023-09-22 07:00:00,15.07,241.48,6.3,0.648,5549.523333,2023-09-22,4,264
2023-09-22 08:00:00,9.64,468.92,5.6,0.645,6235.583333,2023-09-22,4,264
2023-09-22 09:00:00,10.97,669.11,2.4,0.648,8348.67,2023-09-22,4,264
2023-09-22 10:00:00,16.81,830.42,4.7,1.191,10961.00333,2023-09-22,4,264
2023-09-22 11:00:00,17.49,943.47,5.9,1.194,14848.57667,2023-09-22,4,264
2023-09-22 12:00:00,16.64,1001.68,3.3,1.206,17417.67333,2023-09-22,4,264
2023-09-22 13:00:00,17.36,1001.68,6.0,1.2,16419.65667,2023-09-22,4,264
2023-09-22 14:00:00,18.41,943.47,0.9,1.194,13809.26333,2023-09-22,4,264
2023-09-22 15:00:00,15.78,830.42,5.8,0.656,12570.47333,2023-09-22,4,264
2023-09-22 16:00:00,17.34,535.29,1.0,0.655,11116.36,2023-09-22,4,264
2023-09-22 17:00:00,18.32,468.92,3.3,0.653,8546.493333,2023-09-22,4,264
2023-09-22 18:00:00,16.16,241.48,8.7,1.202,6007.246667,2023-09-22,4,264
2023-09-22 19:00:00,14.87,0.0,3.8,1.206,8084.983333,2023-09-22,4,264
2023-09-22 20:00:00,15.56,0.0,14.5,1.196,9136.75,2023-09-22,4,264
2023-09-22 21:00:00,11.61,0.0,7.0,0.642,8069.176667,2023-09-22,4,264
2023-09-22 22:00:00,9.12,0.0,7.1,0.657,6568.136667,2023-09-22,4,264
2023-09-22 23:00:00,8.39,0.0,3.6,0.304,6692.04,2023-09-22,4,264
2023-09-23 00:00:00,9.85,0.0,5.5,0.291,5965.04,2023-09-23,4,265
2023-09-23 01:00:00,8.56,0.0,7.8,0.307,6418.306667,2023-09-23,4,265
2023-09-23 02:00:00,7.36,0.0,7.4,0.293,6717.53,2023-09-23,4,265
2023-09-23 03:00:00,9.34,0.0,6.8,0.303,8647.526667,2023-09-23,4,265
2023-09-23 04:00:00,10.55,0.0,5.2,0.306,9685.706667,2023-09-23,4,265
2023-09-23 05:00:00,10.05,0.0,4.7,0.293,8231.496667,2023-09-23,4,265
2023-09-23 06:00:00,10.8,0.0,5.6,0.307,6182.193333,2023-09-23,4,265
2023-09-23 07:00:00,12.24,194.17,5.3,0.641,5798.776667,2023-09-23,4,265
2023-09-23 08:00:00,13.41,471.32,1.6,0.659,6110.19,2023-09-23,4,265
2023-09-23 09:00:00,15.59,672.54,3.5,0.646,8509.0,2023-09-23,4,265
2023-09-23 10:00:00,17.29,834.67,4.0,1.2,11228.40333,2023-09-23,4,265
2023-09-23 11:00:00,17.77,948.29,3.5,1.206,14293.6,2023-09-23,4,265
2023-09-23 12:00:00,19.44,1006.8,8.3,1.198,17198.61667,2023-09-23,4,265
2023-09-23 13:00:00,18.68,201.36,6.6,1.204,16606.66333,2023-09-23,4,265
2023-09-23 14:00:00,18.95,758.63,3.0,1.193,13776.73333,2023-09-23,4,265
2023-09-23 15:00:00,20.88,834.67,3.3,0.647,12815.18333,2023-09-23,4,265
2023-09-23 16:00:00,20.79,134.51,7.7,0.655,11037.29667,2023-09-23,4,265
2023-09-23 17:00:00,19.86,377.06,2.8,0.648,8736.48,2023-09-23,4,265
2023-09-23 18:00:00,18.4,194.17,5.7,1.206,6078.836667,2023-09-23,4,265
2023-09-23 19:00:00,17.2,0.0,1.6,1.2,8474.48,2023-09-23,4,265
2023-09-23 20:00:00,17.23,0.0,2.1,1.196,8999.196667,2023-09-23,4,265
2023-09-23 21:00:00,9.56,0.0,6.2,0.643,8520.523333,2023-09-23,4,265
2023-09-23 22:00:00,10.84,0.0,2.0,0.654,6663.95,2023-09-23,4,265
2023-09-23 23:00:00,10.82,0.0,3.8,0.296,5797.88,2023-09-23,4,265
2023-09-24 00:00:00,12.59,0.0,5.1,0.292,5560.32,2023-09-24,4,266
2023-09-24 01:00:00,6.41,0.0,5.3,0.294,7054.886667,2023-09-24,4,266
2023-09-24 02:00:00,8.84,0.0,3.3,0.295,5785.816667,2023-09-24,4,266
2023-09-24 03:00:00,5.76,0.0,4.5,0.302,9562.24,2023-09-24,4,266
2023-09-24 04:00:00,8.77,0.0,4.6,0.294,9151.443333,2023-09-24,4,266
2023-09-24 05:00:00,6.88,0.0,2.4,0.303,8842.63,2023-09-24,4,266
2023-09-24 06:00:00,13.35,0.0,2.5,0.301,5955.936667,2023-09-24,4,266
2023-09-24 07:00:00,10.74,243.95,4.3,0.641,5971.393333,2023-09-24,4,266
2023-09-24 08:00:00,13.69,473.72,2.0,0.647,6327.45,2023-09-24,4,266
2023-09-24 09:00:00,16.01,675.96,4.6,0.655,8715.67,2023-09-24,4,266
2023-09-24 10:00:00,14.48,838.91,7.8,1.205,11070.16667,2023-09-24,4,266
2023-09-24 11:00:00,13.82,953.11,1.7,1.206,15175.1,2023-09-24,4,266
2023-09-24 12:00:00,14.78,1011.92,2.6,1.202,17180.07,2023-09-24,4,266
2023-09-24 13:00:00,17.8,809.54,4.0,1.202,16638.81333,2023-09-24,4,266
2023-09-24 14:00:00,17.38,190.62,4.8,1.191,13976.91333,2023-09-24,4,266
2023-09-24 15:00:00,16.52,838.91,1.4,0.645,12231.62667,2023-09-24,4,266
2023-09-24 16:00:00,17.18,675.96,5.2,0.64,10664.3,2023-09-24,4,266
2023-09-24 17:00:00,19.47,473.72,9.6,0.652,8642.496667,2023-09-24,4,266
2023-09-24 18:00:00,16.58,243.95,3.9,1.193,6505.65,2023-09-24,4,266
2023-09-24 19:00:00,15.08,0.0,5.5,1.193,7879.776667,2023-09-24,4,266
2023-09-24 20:00:00,17.34,0.0,3.5,1.2,9190.276667,2023-09-24,4,266
2023-09-24 21:00:00,13.03,0.0,2.3,0.647,8403.833333,2023-09-24,4,266
2023-09-24 22:00:00,7.35,0.0,4.2,0.653,7328.343333,2023-09-24,4,266
2023-09-24 23:00:00,13.61,0.0,3.5,0.29,5835.293333,2023-09-24,4,266
2023-09-25 00:00:00,8.16,0.0,7.8,0.297,6952.45,2023-09-25,4,267
2023-09-25 01:00:00,7.87,0.0,4.2,0.301,6818.11,2023-09-25,4,267
2023-09-25 02:00:00,8.46,0.0,2.5,0.306,5697.36,2023-09-25,4,267
2023-09-25 03:00:00,6.01,0.0,4.2,0.305,9185.723333,2023-09-25,4,267
2023-09-25 04:00:00,9.25,0.0,4.9,0.306,8800.886667,2023-09-25,4,267
2023-09-25 05:00:00,8.53,0.0,6.4,0.293,9119.02,2023-09-25,4,267
2023-09-25 06:00:00,10.67,0.0,2.4,0.302,5916.97,2023-09-25,4,267
2023-09-25 07:00:00,10.72,245.18,5.0,0.649,6071.756667,2023-09-25,4,267
2023-09-25 08:00:00,11.0,476.11,3.0,0.647,6147.04,2023-09-25,4,267
2023-09-25 09:00:00,13.53,679.37,7.6,0.641,8700.806667,2023-09-25,4,267
2023-09-25 10:00:00,13.68,843.15,5.9,1.206,11009.69333,2023-09-25,4,267
2023-09-25 11:00:00,14.83,957.93,2.6,1.207,15402.33333,2023-09-25,4,267
2023-09-25 12:00:00,14.27,1017.03,3.2,1.208,16836.76667,2023-09-25,4,267
2023-09-25 13:00:00,18.22,1017.03,3.9,1.191,16920.55667,2023-09-25,4,267
2023-09-25 14:00:00,19.95,957.93,3.7,1.203,14126.35333,2023-09-25,4,267
2023-09-25 15:00:00,18.42,168.63,3.1,0.641,13503.59333,2023-09-25,4,267
2023-09-25 16:00:00,20.2,679.37,3.8,0.645,10895.39,2023-09-25,4,267
2023-09-25 17:00:00,16.98,476.11,5.0,0.644,8631.86,2023-09-25,4,267
2023-09-25 18:00:00,16.98,196.14,7.5,1.2,5966.813333,2023-09-25,4,267
2023-09-25 19:00:00,11.33,0.0,4.8,1.205,8120.726667,2023-09-25,4,267
2023-09-25 20:00:00,12.23,0.0,3.3,1.194,9308.496667,2023-09-25,4,267
2023-09-25 21:00:00,13.04,0.0,9.3,0.653,8688.35,2023-09-25,4,267
2023-09-25 22:00:00,11.99,0.0,6.2,0.643,5558.073333,2023-09-25,4,267
2023-09-25 23:00:00,8.6,0.0,7.2,0.297,6612.496667,2023-09-25,4,267
2023-09-26 00:00:00,10.25,0.0,2.2,0.303,6230.686667,2023-09-26,4,268
2023-09-26 01:00:00,8.96,0.0,8.5,0.308,6383.553333,2023-09-26,4,268
2023-09-26 02:00:00,9.31,0.0,5.5,0.303,5745.976667,2023-09-26,4,268
2023-09-26 03:00:00,6.76,0.0,3.2,0.31,9685.26,2023-09-26,4,268
2023-09-26 04:00:00,7.94,0.0,7.6,0.308,9543.85,2023-09-26,4,268
2023-09-26 05:00:00,5.41,0.0,3.2,0.296,9279.34,2023-09-26,4,268
2023-09-26 06:00:00,7.95,0.0,3.9,0.296,6402.43,2023-09-26,4,268
2023-09-26 07:00:00,10.75,246.41,2.5,0.646,6063.826667,2023-09-26,4,268
2023-09-26 08:00:00,10.83,478.5,8.2,0.649,5887.913333,2023-09-26,4,268
2023-09-26 09:00:00,14.7,682.78,6.7,0.646,8715.376667,2023-09-26,4,268
2023-09-26 10:00:00,13.31,677.91,0.6,1.204,11151.07,2023-09-26,4,268
2023-09-26 11:00:00,15.28,962.74,4.0,1.197,15276.36667,2023-09-26,4,268
2023-09-26 12:00:00,16.24,204.43,3.7,1.207,17172.38667,2023-09-26,4,268
2023-09-26 13:00:00,18.13,1022.14,6.5,1.2,16663.49,2023-09-26,4,268
2023-09-26 14:00:00,16.46,962.74,1.1,1.203,14364.83333,2023-09-26,4,268
2023-09-26 15:00:00,21.22,847.38,4.0,0.648,13018.11,2023-09-26,4,268
2023-09-26 16:00:00,12.51,682.78,5.2,0.654,10968.44667,2023-09-26,4,268
